,name,occurances,color,ppg
4488,Gladfield Shepherds Delight (NZ),1,178.0,34.92744547613906
4489,Oat hulls,1,,0.0
4490,coffee,1,190.0,0.0
4491,"Malte Caramelo (39,4 EBC)",1,39.0,3.9917080544158927
4492,Belgian Candi Sugar (or Cane Sugar),1,,37.92122651695098
4493,Heidelberg Germany,1,1.0,37.92122651695098
4494,Gladfield pale ale,1,3.0,37.92122651695098
4495,Oats (cooked),1,1.0,30.93573742172317
4496,Two Track M6 Malt,1,6.0,36.923299503347
4497,Ch창teau Acid,1,2.0,36.923299503347
4498,Flaked Red Wheat (US),1,2.0,37.92122651695098
4499,Valley Malt Rye Malt,1,3.0,37.92122651695098
4500,Black Pearl 340,1,340.0,29.937810408119198
4501,Dingemans Cara 20,1,20.0,34.92744547613906
4502,Munton's Dark Liquid Malt Extr,1,22.0,33.929518462535086
4503,Brown Malt - Gladfield - NZ,1,65.0,31.93366443532714
4504,Caramel/Crystal 200L (US),1,200.0,32.931591448931115
4505,CA Select Pale ,1,2.0,36.923299503347
4506,De-Bittered Black (Castle),1,566.0,33.929518462535086
4507,Tart Cherry Candi Syrup (pour directly into fermentation AFTER high krausen),1,18.0,31.93366443532714
4508,karmelowy jasny,1,56.0,33.929518462535086
4509,Mecca Grade Wickiup (red wheat),1,3.0,36.923299503347
4510,NBSS,1,4.0,35.92537248974303
4511,Belgian Candi Syrup - Amber (30 SRM),1,40.0,31.93366443532714
4512,Flaked Oats (cereal mash),1,2.0,32.931591448931115
4513,Roasted Vienna Malt,1,120.0,34.92744547613906
4514,3x Sweet Potato Root (Cut into 4's),1,9.0,0.0
4515,Fawcett Golden Promise Pale Malt,1,3.0,0.0
4516,"Pale Malt, UK",1,3.0,37.92122651695098
4517,carafa III,1,350.0,33.929518462535086
4518,Pale Malt (2 Row) NZ,1,3.0,36.923299503347
4519,Sugar - Honey,1,1.0,38.91915353055495
4520,Gladfield  Toffee,1,10.0,34.92744547613906
4521,Rapadura Sugar,1,2.0,45.90464262578276
4522,Sunflower Seed Kernals,1,1.0,0.0
4523,Acidulated Malt (end of mash)  (DE),1,3.0,0.0
4524,Victory (US).,1,28.0,33.929518462535086
4525,Sweet Potato Puree,1,30.0,19.958540272079464
4526,Wheat liquid extract,1,3.0,34.92744547613906
4527,"Orange Peel, Bitter",1,1.0,0.0
4528,maris otter syrup,1,4.0,35.92537248974303
4529,Wildflower Honey,1,1.0,33.929518462535086
4530,Special Roast (US) Briess,1,50.0,32.931591448931115
4531,Irish Pale Malt,1,1.0,35.92537248974303
4532,Roasted Barley (Black 500L),1,500.0,33.929518462535086
4533,Mangrove Jacks 1.8kg Mild Kit ,1,32.0,0.0
4534,2-Row (MA),1,3.0,36.923299503347
4535,Rye (DE) (Rye malt) (250g),1,3.0,37.92122651695098
4536,Blueberry Juice,1,500.0,45.90464262578276
4537,Admiral maltings pale,1,2.0,37.92122651695098
4538,Mashed Potatoes,1,,6.9854890952278135
4539,Rauchmalt (DE),1,3.0,36.923299503347
4540,Okefenokee Pale Malt,1,2.0,29.937810408119198
4541,Vanora (MG Vienna),1,7.0,34.92744547613906
4542,Bobs Whole Wheat Flour,1,1.0,0.0
4543,Purple Sweet Potatoes,1,20.0,16.964759231267543
4544,Meloanoid Malt (Best Malz),1,26.0,35.92537248974303
4545,Cocoa Nibs,1,1.0,0.0
4546,Caramel Munich 120L (US),1,120.0,29.937810408119198
4547,Watermelon Juice,1,5.0,7.983416108831785
4548,Pilsen light  pure malt extract,1,4.0,36.923299503347
4549,Mákliszt,1,2.0,35.92537248974303
4550, Shepard's delight,1,138.0,34.92744547613906
4551,Ekoråg,1,2.0,35.92537248974303
4552,Biscuit (Gladfield),1,23.0,34.92744547613906
4553,Pine Apple Syrup,1,,0.0
4554,TJ Tart Cherry Juice,1,30.0,5.98756208162384
4555,Meadowfoam Honey ,1,2.0,41.912934571366876
4556,Crystal Malt 77L,1,77.0,34.92744547613906
4557,Solebury Farms Apple Cider,1,,5.98756208162384
4558,Pilsner - Toasted (US),1,10.0,32.931591448931115
4559,"Amber, Valley",1,27.0,31.93366443532714
4560,Amber (Valley Malt),1,27.0,31.93366443532714
4561,"Kasha, buckwheat groats",1,25.0,14.968905204059599
4562,Pale Malt ,1,2.0,36.923299503347
4563,Gold,1,6.0,36.923299503347
4564,Brow Sugar,1,15.0,44.906715612178786
4565,Briess Copper Malt,1,30.0,35.92537248974303
4566,Toasted Vienna Malt,1,30.0,29.937810408119198
4567,Gladfields Munich I,1,39.0,33.929518462535086
4568,Granualated Sugar (Dextrose),1,,45.90464262578276
4569,Trader Joe's Pear Cinnamon Cider,1,10.0,5.98756208162384
4570,Popcorn (air popped),1,1.0,33.929518462535086
4571,Acidulated Malt (Briess),1,3.0,26.944029367307273
4572,Chocolate (UK) - TF,1,550.0,33.929518462535086
4573,Copper Malt,1,110.0,32.931591448931115
4574,Red Back,1,37.0,34.92744547613906
4575,"yam, cooked",1,13.0,0.9979270136039732
4576,Rauch Malt (US),1,5.0,36.923299503347
4577,Light Amber (270F) Candy Syrup,1,15.0,37.92122651695098
4578,light Roasted Millet Malt,1,20.0,24.94817534009933
4579,WES Jasny,1,23.0,34.92744547613906
4580,Dried Hay,1,1.0,1.9958540272079464
4581,Gladfield Crystal Malt (Medium),1,60.0,33.929518462535086
4582,Gladfields Toffee Malt,1,25.0,36.923299503347
4583,Meijer Apple Cider,1,8.0,6.9854890952278135
4584,Caramel/Crystal 75L (,1,75.0,32.931591448931115
4585,PNW 2-Row (US),1,3.0,36.923299503347
4586,CaraPils5,1,4.0,32.931591448931115
4587,Dingermans Cara 20L,1,15.0,34.92744547613906
4588,Roasted CaraMillet Malt,1,31.0,27.941956380911254
4589,Steel Oats cooked 1hr pre mash,1,10.0,0.0
4590,Potato (Russet),1,1.0,33.929518462535086
4591,Carafa III Special Dehusked (DE),1,535.0,31.93366443532714
4592,Breiss - Caramel 120L,1,120.0,33.929518462535086
4593,Crisp Chocolate Malt,1,630.0,33.929518462535086
4594,Wheat (UK)  ,1,2.0,36.923299503347
4595,Gladfields Vienna,1,20.0,33.929518462535086
4596,Black Malt (US) unmilled 30 minutes into mash,1,500.0,27.941956380911254
4597,Roasted Unmalted Barley (UK),1,550.0,28.939883394515224
4598,Smoked Rice Hulls,1,,0.0
4599,Acorns,1,5.0,2.99378104081192
4600,Sarrasin grillÃ©,1,6.0,2.99378104081192
4601,Caramel Amber Malt,1,30.0,33.929518462535086
4602,"Briess Corn, Flaked, Yellow",1,1.0,36.923299503347
4603,weizenrauchmalz,1,2.0,36.923299503347
4604,Lactose (Milk Sugar) - Dulce De Leche from below,1,1.0,40.915007557762905
4605,PEACH PUREE,1,7.0,46.90256963938674
4606,Honey 8,1,2.0,41.912934571366876
4607,Ongemoute Spelt (vlokken),1,2.0,35.92537248974303
4608,Belgian Special B速,1,112.0,34.92744547613906
4609,Smoked Malt (US) beechwood,1,5.0,36.923299503347
4610,Candied Sugar Amber - Homemade,1,40.0,35.92537248974303
4611,Crisp Wheat,1,2.0,36.923299503347
4612,Crystal Rye ,1,75.0,32.931591448931115
4613,Unsulphured Molasses,1,80.0,35.92537248974303
4614,De-Husked Carafa II (DE),1,418.0,31.93366443532714
4615,Aromatic Malt (US,1,20.0,34.92744547613906
4616,Crystal Malt II,1,65.0,32.931591448931115
4617,Gladfields Light Crystal Malt,1,20.0,34.92744547613906
4618,Cara Blond (8L),1,8.0,33.929518462535086
4619,Coconut flour,1,4.0,36.923299503347
4620,Orange Blossom Honey or clover honey,1,2.0,41.912934571366876
4621,CaraRed (DE) 2,1,20.0,33.929518462535086
4622,Toasted White Jasmine Rice,1,4.0,9.979270136039732
4623,Choc 1050,1,533.0,35.92537248974303
4624,Lavender Infused Honey,1,5.0,33.929518462535086
4625,Libby's 100% Pure Pumpkin,1,13.0,0.9979270136039732
4626,Caramel Wheat (DE)  34  46L,1,46.0,33.929518462535086
4627,Special Pale (US),1,3.0,36.923299503347
4628,"Shaniko white winter wheat, Mecca Grade",1,3.0,38.91915353055495
4629,Sugar - Candi Sugar Simplicity,1,1.0,36.923299503347
4630,Pale Liquid Malt,1,,35.92537248974303
4631,Malted Oats (UK),1,1.0,32.931591448931115
4632,Château Cara crystal,1,45.0,33.929518462535086
4633,Cane Sugar(3 cups corn sugar),1,,45.90464262578276
4634,Acidulated Malt (DE)1,1,3.0,26.944029367307273
4635,RÃ¸kt malt - Bestmalz,1,3.0,34.92744547613906
4636,PUMPKIN,1,10.0,1.9958540272079464
4637,Malteurop Mild Ale Malt,1,8.0,36.923299503347
4638,caramunich II,1,46.0,29.937810408119198
4639,Belgian Candi Syrup - D-180 Extra Dark,1,180.0,31.93366443532714
4640,Black Barley (US) (500°L),1,500.0,26.944029367307273
4641,Smoked Malt (CA),1,5.0,36.923299503347
4642,Roasted Barley (530L),1,460.0,26.944029367307273
4643,American Ale (NZ),1,3.0,36.923299503347
4644,Gladfields Toffee,1,15.0,36.923299503347
4645,Rice Crispies,1,2.0,0.0
4646,"Aroma (Swean, NL- Danish)",1,200.0,37.92122651695098
4647,Mr. Beer High Country Canadian Draft,1,6.0,34.92744547613906
4648,Dark Munich 30L (US),1,30.0,32.931591448931115
4649,Amber Rye,1,20.0,35.92537248974303
4650,Red Wheat Malt (Briess),1,2.0,37.92122651695098
4651,Gladfield Rye,1,3.0,37.92122651695098
4652,Crisp Naked Oat Malt,1,2.0,27.941956380911254
4653,Barrett Burston Ale Malt,1,4.0,36.923299503347
4654,Caramel/Crystal Malt (12L),1,12.0,34.92744547613906
4655,Malte Acidificado,1,3.0,26.944029367307273
4656,Malting Co. of Ireland Stout Malt (UK),1,2.0,36.923299503347
4657,Dextrose (Corn Sugar)        ?,1,,45.90464262578276
4658,Wheat (Barry Wood Malting),1,1.0,37.92122651695098
4659,Old Stout,1,29.0,0.0
4660,Carahell 25 EBC,1,11.0,33.929518462535086
4661,Great Western C75,1,75.0,33.929518462535086
4662,Dark corn syrup,1,25.0,34.92744547613906
4663,red x malt,1,12.0,35.92537248974303
4664,Chocolate Wheat Malt,1,788.0,31.93366443532714
4665,ovsenne vlocky,1,2.0,32.931591448931115
4666,Caramelized 2-Row Wort (US),1,10.0,36.923299503347
4667,Carafa I (DE) Spezial,1,1000.0,31.93366443532714
4668,Breiss CaraMunich 60L,1,60.0,33.929518462535086
4669,CARAWHEAT速,1,43.0,34.92744547613906
4670,Flaked Barley (CA),1,2.0,31.93366443532714
4671,Melanoidin (DE)- ,1,25.0,36.923299503347
4672,Valley Malt Roasted Oats,1,300.0,32.931591448931115
4673,"Corn, Popped",1,1.0,33.929518462535086
4674,Red Wine Grapes,1,40.0,29.937810408119198
4675,Château Crystal EBC-150 (BE) /696/,1,57.0,33.929518462535086
4676,Caramel Malt 50,1,50.0,32.931591448931115
4677,mr beer northwest pale extract,1,4.0,36.923299503347
4678,Organic Beet Powder,1,193.0,19.958540272079464
4679,Cara Ruby (Castle),1,20.0,33.929518462535086
4680,Darker Munich,1,120.0,35.92537248974303
4681,Crisp Roasted Barley (UK),1,450.0,32.931591448931115
4682,Maltodextrin (approx sugar from fruit addition),1,,38.91915353055495
4683,Riverbend Appalachian Wheat,1,3.0,35.92537248974303
4684,Biscuit (BE,1,23.0,34.92744547613906
4685,Breiss - Black Malt,1,500.0,25.9461023537033
4686,smoked cracked corn,1,25.0,37.92122651695098
4687,Optima pszeniczny jasny 3-5 EBC,1,2.0,36.923299503347
4688,Sour Grapes (Galdfields) - adjust for ph,1,3.0,26.944029367307273
4689,Agave,1,35.0,29.937810408119198
4690,Pão seco,1,1.0,10.977197149643704
4691,MFB Caramel Wheat,1,28.0,38.91915353055495
4692,40L Caramel Malt,1,40.0,33.929518462535086
4693,Plum Juice,1,1.0,22.95232131289138
4694,Swaen Light,1,2.0,36.923299503347
4695,Calrose sushi rice,1,,39.91708054415893
4696,Fawcett Cara Malt,1,26.0,34.92744547613906
4697,House Toasted Hickory Smoked Malt,1,5.0,36.923299503347
4698,Chocolate wheat,1,550.0,32.931591448931115
4699,Cara aroma,1,80.0,32.931591448931115
4700,Brown Sugar (in fermentation),1,15.0,44.906715612178786
4701,TF Pale Oat Malt,1,1.0,31.93366443532714
4702,CaraMunich (BE) CaraMunich II,1,50.0,32.931591448931115
4703,2-row Washington Select Pale Malt,1,2.0,36.923299503347
4704,Caramel/Crystal Malt - dark,1,80.0,33.929518462535086
4705,Coopers Real Ale,1,12.0,35.92537248974303
4706,Caramel 55L / 150EBC,1,60.0,33.929518462535086
4707,CBW Golden Light Liquid,1,4.0,34.92744547613906
4708,"Buckwheat, Cracked",1,,0.0
4709,Malted White Quinoa,1,1.0,9.979270136039732
4710,CaraMünch II,1,56.0,33.929518462535086
4711,Cara Gold (BE) (Chateau Cara Gold 45L),1,46.0,33.929518462535086
4712,belgian pils,1,1.0,36.923299503347
4713,"Malted Spelt, Best Maltz",1,2.0,36.923299503347
4714,Beechwood Smoked malt,1,5.0,35.92537248974303
4715,Patagonio Caramel 190L,1,190.0,189.60613258475493
4716,Chateau CafÃ©,1,180.0,33.929518462535086
4717,Coopers Lager Kit,1,4.0,34.92744547613906
4718,Acidulated Malt (end of mash),1,3.0,0.0
4719,Northern Brewer Organic Malt Syrup,1,3.0,36.923299503347
4720,Swaen Pale  (DE),1,2.0,38.91915353055495
4721,Blueberry Wine Base,1,80.0,15.96683221766357
4722,2-row toasted malt,1,27.0,32.931591448931115
4723,Weyermann CaraHell,1,11.0,33.929518462535086
4724,Organic Magog Biscuit Wheat (US - Valley Malt),1,8.0,37.92122651695098
4725,Wheat Malt (pioneer),1,2.0,26.944029367307273
4726,Chocolate Rye Malt (Roasted Malt),1,500.0,30.93573742172317
4727,"Belgian Candi Syrup (dark, homemade)",1,50.0,44.906715612178786
4728,Buckwheat (Gryczany 4-15 EBC Castle),1,3.0,29.937810408119198
4729,Toasted Rye,1,30.0,29.937810408119198
4730,Toasted Oats (Bob's Red Mill Extra Thick Rolled Oats),1,10.0,32.931591448931115
4731,2-Row Carapils® Malt,1,10.0,33.929518462535086
4732,Melanoidin  (DE),1,27.0,34.92744547613906
4733,Crystal 100,1,130.0,33.929518462535086
4734,Honeycrisp Apple Juice,1,1.0,6.9854890952278135
4735,Füstölt Maláta,1,50.0,32.931591448931115
4736,Irish Oats (Bob's Red Mill Steel Cut Oats),1,2.0,32.931591448931115
4737,US Red Wheat Malt,1,2.0,35.92537248974303
4738,Belgian Candi Sugar - Dark 90 L,1,275.0,37.92122651695098
4739,Franco-Belges aromatic malt,1,30.0,37.92122651695098
4740,Nature's Path Heritage Ancient Grains,1,2.0,36.923299503347
4741,Wheat (AU),1,1.0,37.92122651695098
4742,CaraMunich (BE) (Belgian Cara-Munich),1,50.0,32.931591448931115
4743,Aromatic Amber,1,20.0,34.92744547613906
4744,Jamaican Burnt Sugar,1,500.0,32.931591448931115
4745,CaraMunich (BE)  Cara 8,1,50.0,32.931591448931115
4746,CaraWheat (homemade),1,100.0,33.929518462535086
4747,Carafa (Special) II,1,425.0,31.93366443532714
4748,smoked Wheat (DE),1,2.0,35.92537248974303
4749,Gladfeild Wheat Malt,1,4.0,37.92122651695098
4750,Date,1,10.0,39.91708054415893
4751,Earth Fare Apple Juice,1,1.0,0.9979270136039732
4752,Honey-based Candi Syrup,1,20.0,41.912934571366876
4753,MFB Caramel Amber,1,35.0,29.937810408119198
4754,Caramel Munich Barley Malt,1,80.0,32.931591448931115
4755,Oven Roasted 2-Row,1,30.0,19.958540272079464
4756,Home roasted Brown Malt (350 degrees for 60min),1,65.0,31.93366443532714
4757,Rye (US) (3L),1,3.0,37.92122651695098
4758,Crisp Crystal Dark 77,1,77.0,32.931591448931115
4759,MONACHIJSKI TYP I (STRZEGOM),1,6.0,36.923299503347
4760,Chocolate (Simpson) (450L),1,450.0,33.929518462535086
4761,Fruit,1,1.0,35.92537248974303
4762,CaraRed GoldSwaen Red,1,20.0,33.929518462535086
4763,GOLDPILS VIEN`NA MALT,1,3.0,34.92744547613906
4764,Best Chit,1,2.0,31.93366443532714
4765,German Alder Smoked Rauch Malt,1,3.0,36.923299503347
4766,Avangard 30L (BE),1,30.0,33.929518462535086
4767,Mangrove Jacks British Bitter,1,13.0,39.91708054415893
4768,De-Bittered Black,1,566.0,33.929518462535086
4769,Chesapeake Wheat (Copper Fox),1,1.0,37.92122651695098
4770,British Chocolate Malt,1,450.0,33.929518462535086
4771,"Sweet Potato. Diced, Baked 45 min @ 350",1,,6.9854890952278135
4772,Roasted Barley (B,1,575.0,29.937810408119198
4773,Strzegom pilznenski,1,1.0,37.92122651695098
4774,Pioneer Malted Wheat (US),1,1.0,37.92122651695098
4775,Weyermann - Caramunich,1,60.0,33.929518462535086
4776,Pszeniczny Jasny (OPTIMA),1,1.0,38.91915353055495
4777,Cherry Apple Cider,1,8.0,7.983416108831785
4778,Oak-Smoked Wheat (BE),1,2.0,35.92537248974303
4779,Simpsons razny,1,3.0,37.92122651695098
4780,Pale Rye Malt (UK),1,3.0,37.92122651695098
4781,Valley Triticale,1,2.0,38.91915353055495
4782,Yam Flour,1,,39.91708054415893
4783,Cabernet Sauvignon,1,50.0,17.962686244871517
4784,Lyleâ€™s Golden Syrup,1,6.0,35.92537248974303
4785,2-Row,1,5.0,36.923299503347
4786,Ground blue corn,1,2.0,39.91708054415893
4787,Perla Negra (PA),1,325.0,28.939883394515224
4788,Belgium Biscuit Malt,1,23.0,34.92744547613906
4789,Organic Raw Agave Nectar,1,40.0,33.929518462535086
4790,Crystal 135,1,51.0,33.929518462535086
4791,Black cherry juice (1/2 gallon),1,200.0,44.906715612178786
4792,Aromatic50 (BE),1,19.0,37.92122651695098
4793,Coconut (toasted),1,,0.0
4794,2-Row Pearl Gladfields Ale (NZ),1,4.0,36.923299503347
4795,Gladfield Gladiator (NZ),1,1.0,34.92744547613906
4796,Palm sugar (jaggery),1,8.0,43.908788598574816
4797,Biscuit malt,1,25.0,36.923299503347
4798,Beech smoked malt,1,3.0,36.923299503347
4799,Gambrinus Dark Munich Malt,1,33.0,33.929518462535086
4800,Rice Hulls (Rice solids?),1,,0.0
4801,Weyermann Carafa III ,1,535.0,31.93366443532714
4802,Brown Malt Crisp (UK),1,51.0,31.93366443532714
4803,Malted Einkorn,1,1.0,19.958540272079464
4804,DRC - Simposons,1,115.0,33.929518462535086
4805,Joe White Light Crystal,1,25.0,31.93366443532714
4806,"Flax, Cracked",1,,0.0
4807,Black Malt (Thomas Fawcett),1,1000.0,33.929518462535086
4808,Munich - Dark 35L (US),1,35.0,36.923299503347
4809,Raw Wheat (DE),1,2.0,36.923299503347
4810,Caramel/Crystal 150L (400 EBC),1,150.0,32.931591448931115
4811,Premium Quality Cara Kristal mout 120 ebc,1,40.0,33.929518462535086
4812,Alexanderâ€™s Muscat grape concentrate,1,1.0,39.91708054415893
4813,Valley Naked Oats,1,2.0,36.923299503347
4814,Briess Rice Hulls,1,,0.0
4815,Crystal 55 ebc (UK),1,21.0,33.929518462535086
4816,UK Wheat Malt,1,2.0,35.92537248974303
4817,Roasted Flaked Barley,1,40.0,31.93366443532714
4818,Caramel/Crystal 12L (US),1,12.0,34.92744547613906
4819,Coffee Kiln Malt,1,150.0,0.0
4820,Liqui-Fruit Cranberry Cooler,1,1.0,4.989635068019866
4821,Belgian Candi Syrup - D2 (D 90),1,160.0,31.93366443532714
4822,Cara Red 20L ,1,20.0,34.92744547613906
4823,Crystal 150 Crisp (EN),1,57.0,33.929518462535086
4824,Crystal Malt (150 EBC),1,56.0,32.931591448931115
4825,Saskatoon Berries,1,30.0,13.970978190455627
4826,Dingemans Special B ,1,120.0,33.929518462535086
4827,Special Pale,1,4.0,35.92537248974303
4828,Cara Blond™,1,7.0,34.92744547613906
4829,Red diced beets in the mash,1,,0.0
4830,Dextrose (Corn Sugar,1,,45.90464262578276
4831,Tulip Poplar Honey,1,1.0,41.912934571366876
4832,Home made amber malt,1,40.0,33.929518462535086
4833,Admiral Gallagher's Best,1,3.0,36.923299503347
4834,Two cans frozen Apple Raspberry concentrate,1,1.0,36.923299503347
4835,sweet potatoe,1,3.0,7.983416108831785
4836,Gladfields Wheat,1,4.0,35.92537248974303
4837,ChÃ¢teau Crystal (Castle Malting),1,76.0,33.929518462535086
4838,Home roasted malt 35L,1,35.0,32.931591448931115
4839,Shepherd's Delight malt (NZ),1,150.0,36.923299503347
4840,Steinbach Emmer Malt (ebc is just guessed),1,10.0,33.929518462535086
4841,Belgian Candi Syrup - D-45,1,45.0,31.93366443532714
4842,Weyerman Oak-Smoked Wheat Malt,1,2.0,41.912934571366876
4843, 2 row pale,1,3.0,36.923299503347
4844,D180™,1,120.0,37.92122651695098
4845,Crystal Malt (Dark) - 150L,1,146.0,32.931591448931115
4846,Pumpkin Canned,1,13.0,0.9979270136039732
4847,Saw Palmetto Honey,1,1.0,34.92744547613906
4848,American Ale Malt (NZ),1,2.0,36.923299503347
4849,Aroma 150,1,57.0,37.92122651695098
4850,"Flaked Oats, lightly roasted",1,6.0,32.931591448931115
4851,Corn Flakes,1,1.0,36.923299503347
4852,American Ale (Gladfield),1,2.0,36.923299503347
4853,2-row Valley malt ,1,1.0,36.923299503347
4854,Candi Syrup 90,1,90.0,31.93366443532714
4855,Golden Promise (UK)4.5,1,3.0,36.923299503347
4856,Maltodextrin 1,1,,38.91915353055495
4857,ChÃ¢teau Crystal 150EBC,1,60.0,33.929518462535086
4858,Fruit (See Extras Below),1,1.0,17.962686244871517
4859,Belgian Dark Candi,1,180.0,0.0
4860,Roast Chestnuts,1,2.0,0.0
4861,"pumpkin, cooked",1,13.0,0.9979270136039732
4862,Roasted malt,1,120.0,21.954394299287408
4863,Cara Plus 150 (Viking Malt),1,56.0,33.929518462535086
4864,Chardonnay,1,3.0,22.95232131289138
4865,Crystal ehritage ,1,64.0,32.931591448931115
4866,Peaches pitted and reduced,1,3.0,34.92744547613906
4867,"Apple Juice, unsweetened",1,4.0,46.90256963938674
4868,Ground Ginger,1,,0.0
4869,Biscuit (CastleMalting),1,23.0,34.92744547613906
4870,Wheat something,1,60.0,99.79270136039732
4871,Morgan's Yukon Brown Smoked Ale,1,5.0,33.929518462535086
4872,Pumpkin Spice Candi Syrup,1,,45.90464262578276
4873,Joe White Unmalted Wheat,1,2.0,35.92537248974303
4874,simpsons Brown Malt (UK),1,65.0,31.93366443532714
4875,Molasses (Black Treacle),1,80.0,35.92537248974303
4876,Belgian Candi Sugar Syrup - Clear/Blond,1,5.0,31.93366443532714
4877,Other wort,1,2.0,1.9958540272079464
4878,Honey [added @flameout],1,2.0,41.912934571366876
4879,Muntons Extra Light malt extract,1,5.0,36.923299503347
4880,British Crystal 135L,1,135.0,32.931591448931115
4881,Triticale (Valley Malt),1,2.0,1.9958540272079464
4882,Rye (Harvest Hops and Malts),1,10.0,37.92122651695098
4883,Sugar from Beets,1,,45.90464262578276
4884,maltes naletto,1,5.0,38.91915353055495
4885,Gladfield's Roasted Barley,1,550.0,28.939883394515224
4886,Honey Biscuit (DE),1,35.0,34.92744547613906
4887,Peterson Dark 330 (US),1,220.0,37.92122651695098
4888,Coffee Malt (UK) Simpsons,1,150.0,35.92537248974303
4889,Caramel Pils (DE) - Cara 8,1,8.0,33.929518462535086
4890,Candi Sugar - Blond,1,5.0,37.92122651695098
4891,Beet,1,11.0,11.97512416324768
4892,Munich (BE) - Home Roasted,1,60.0,37.92122651695098
4893,Malted Wheat (DE),1,1.0,37.92122651695098
4894,Sucanat,1,1.0,45.90464262578276
4895,White quinoa- malted,1,2.0,37.92122651695098
4896,Belgian Candi Syrup - Dark (D syrup),1,80.0,31.93366443532714
4897,Valley C120,1,120.0,35.92537248974303
4898,Sucrose (Table Sugar) Priming,1,,45.90464262578276
4899,Flaked Oats (roasted?),1,2.0,32.931591448931115
4900,Carafa II (DE) dehusked,1,425.0,31.93366443532714
4901,Indonesian Palm Sugar,1,2.0,41.912934571366876
4902,LCMO,1,2.0,31.93366443532714
4903,Dingemans Pale Malt,1,3.0,36.923299503347
4904,Sauvignon Blanc Concentrate,1,,29.937810408119198
4905,Smoked Malt (DE) [Briess Mesquite Smoked],1,5.0,36.923299503347
4906,De-Bittered Black (DE),1,566.0,33.929518462535086
4907,NB Amber Malt,1,10.0,35.92537248974303
4908,Pale Wheat ,1,2.0,35.92537248974303
4909,Flaked Oats (Roasted Golden),1,6.0,32.931591448931115
4910,lightly roasted Maris Otter,1,100.0,34.92744547613906
4911,Spelt Malt (DE) SPelt FLour,1,2.0,36.923299503347
4912,Zeigler's All Natural Apple Cider,1,2.0,42.910861584970846
4913,Malted Red Millet,1,2.0,19.958540272079464
4914,Chit (DE),1,1.0,36.923299503347
4915,Great Western White Wheat (CA),1,2.0,35.92537248974303
4916,Gambrinus Munich Dark (CA),1,32.0,33.929518462535086
4917,crystal 400,1,160.0,32.931591448931115
4918,"Pelton, Mecca Grade",1,1.0,37.92122651695098
4919,Roasted Barley (UK) - TF,1,550.0,28.939883394515224
4920,CaraBlonde Castle,1,13.0,32.931591448931115
4921,Wheat Malt Bio EBC 3-5,1,4.0,36.923299503347
4922,Flaked corn,1,1.0,33.929518462535086
4923,Wheat Malt (DE)4,1,2.0,36.923299503347
4924,black patent,1,390.0,33.929518462535086
4925,D180 Candi Syrup,1,180.0,31.93366443532714
4926,Butter scotch Candy ,1,12.0,39.91708054415893
4927,Midnight Wheat Malt (Briess),1,550.0,32.931591448931115
4928,TJ's Tart Cherry Juice,1,10.0,7.983416108831785
4929,Brewer's Caramel,1,1000.0,31.93366443532714
4930,Medium Crystal Malt,1,60.0,28.939883394515224
4931,Thai Sticky Rice,1,,39.91708054415893
4932,Mr. B Classic American Blonde,1,5.0,35.92537248974303
4933,Maple Syrup (primary),1,,45.90464262578276
4934,Munich - 60L (US)75,1,60.0,32.931591448931115
4935,Gladfield ale,1,1.0,36.923299503347
4936,Dark Candy Sugar,1,,35.92537248974303
4937,Apple Jacks cereal,1,3.0,37.92122651695098
4938,Golden Vanilla Cane Sugar,1,,45.90464262578276
4939,Crystal 75L ,1,75.0,32.931591448931115
4940,"Caramel/Crystal 120L (US), Organic",1,120.0,32.931591448931115
4941,Vorlauf blend,1,60.0,33.929518462535086
4942,Home Milled Crisp Malt,1,3.0,33.929518462535086
4943,"Almonds (toasted 350F 50min, cooled and chopped)",1,,0.0
4944,Gladfield Lager Malt,1,2.0,36.923299503347
4945,fig syrup,1,25.0,34.92744547613906
4946,Barn Owl Pale (Metcalfe),1,2.0,37.92122651695098
4947,PQM Heavy Base,1,4.0,34.92744547613906
4948,Honey Malt (MA),1,9.0,36.923299503347
4949,Tart cherry juice,1,20.0,10.977197149643704
4950,Torrified Wheat (Briess),1,1.0,35.92537248974303
4951,German pale malt,1,3.0,37.92122651695098
4952,Cow Milk,1,,6.9854890952278135
4953,Homemade Golden Syrup,1,8.0,30.93573742172317
4954,Gladfield Toffee ,1,5.0,31.93366443532714
4955,Pink Lady,1,2.0,2.99378104081192
4956,Roasted millet,1,20.0,24.94817534009933
4957,oak smoke wheat malt,1,2.0,36.923299503347
4958,valley malt pale,1,7.0,36.923299503347
4959,"Raspberries, Frozen",1,15.0,45.90464262578276
4960,Best Caramel Aromatic Malt,1,50.0,36.923299503347
4961,White flour,1,1.0,29.937810408119198
4962,Uncle Toby's Rolled Oats,1,2.0,32.931591448931115
4963,Buckwheat (Cooked),1,2.0,24.94817534009933
4964,Crystal 150 Crisp (UK),1,60.0,33.929518462535086
4965,flaked barley,1,2.0,29.937810408119198
4966,Blueberries - fresh pureed,1,5.0,39.91708054415893
4967,Roasted Barley (Bries 300L),1,300.0,32.931591448931115
4968,Belsolod Base Malt,1,3.0,36.923299503347
4969,Rice Krispies,1,1.0,31.93366443532714
